#time,rank-agentid,original_location,current_location,gps_x,gps_y,is_travelling,distance_travelled,places_travelled,distance_moved_this_timestep,timesteps_since_departure,connections,
0,0-25,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-26,Facility,Ring2_Node5,-31.82,-31.82,False,79.44,4,79.44,1,0,
0,0-27,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,45.0,1,0,
0,0-28,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-29,Facility,Facility,0.0,0.0,False,0,1,0.0,1,0,
0,0-30,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-31,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-32,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-33,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,60.0,1,0,
0,0-34,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-35,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-36,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-37,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-38,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-39,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-40,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-41,Facility,Ring2_Node7,31.82,-31.82,False,45.0,3,45.0,1,0,
0,0-42,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-43,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-44,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-45,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-46,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-47,Facility,Ring1_Node1,0.0,20.0,False,76.56,4,76.55999999999995,1,0,
0,0-48,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-49,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-50,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-51,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-52,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-53,Facility,Ring1_Node0,20.0,0.0,False,70.0,4,70.0,1,0,
0,0-54,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-55,Facility,Ring1_Node1,0.0,20.0,False,116.56,6,116.55999999999995,1,0,
0,0-56,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-57,Facility,Ring2_Node6,-0.0,-45.0,False,79.44,4,79.44,1,0,
0,0-58,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-59,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-60,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-61,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-62,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-63,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-64,Facility,Ring3_Node2,37.5,64.95,False,75.0,4,75.0,1,0,
0,0-65,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-66,Facility,Ring1_Node3,-0.0,-20.0,False,70.0,4,70.0,1,0,
0,0-67,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-68,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-69,Facility,Facility,0.0,0.0,False,0,1,0.0,1,0,
0,0-70,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-71,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-72,Facility,Ring3_Node4,-37.5,64.95,False,75.0,4,75.0,1,0,
0,0-73,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-74,Facility,Ring3_Node7,-64.95,-37.5,False,75.0,4,75.0,1,0,
0,0-75,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-76,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,45.0,1,0,
0,0-77,Facility,Ring2_Node5,-31.82,-31.82,False,45.0,3,45.0,1,0,
0,0-78,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-79,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,48.27999999999997,1,0,
0,0-80,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-81,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-82,Facility,Ring1_Node3,-0.0,-20.0,False,60.0,4,60.0,1,0,
0,0-83,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-84,Facility,Ring1_Node0,20.0,0.0,False,48.28,3,48.27999999999997,1,0,
0,0-85,Facility,Facility,0.0,0.0,False,0,1,0.0,1,0,
0,0-86,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-87,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,60.0,1,0,
0,0-88,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-89,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-90,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-91,Facility,Ring2_Node4,-45.0,0.0,False,45.0,3,45.0,1,0,
0,0-92,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-93,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-94,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-95,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-96,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-97,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-98,Facility,Ring2_Node4,-45.0,0.0,False,113.28,6,113.27999999999997,1,0,
0,0-99,Facility,Ring3_Node10,37.5,-64.95,False,75.0,4,75.0,1,0,
0,0-100,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-101,Facility,Ring2_Node0,45.0,0.0,False,45.0,3,45.0,1,0,
0,0-102,Facility,Ring2_Node3,-31.82,31.82,False,73.28,4,73.27999999999997,1,0,
0,0-103,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-104,Facility,Ring1_Node2,-20.0,0.0,False,60.0,4,60.0,1,0,
0,0-105,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-106,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,48.27999999999997,1,0,
0,0-107,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-108,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-109,Facility,Ring1_Node3,-0.0,-20.0,False,48.28,3,48.27999999999997,1,0,
0,0-110,Facility,Ring2_Node4,-45.0,0.0,False,79.44,4,79.44,1,0,
0,0-111,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-112,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-113,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-114,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-115,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-116,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-117,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-118,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-119,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-120,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-121,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-122,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-123,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-124,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-125,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-126,Facility,Ring2_Node0,45.0,0.0,False,45.0,3,45.0,1,0,
0,0-127,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-128,Facility,Ring2_Node5,-31.82,-31.82,False,45.0,3,45.0,1,0,
0,0-129,Facility,Ring3_Node1,64.95,37.5,False,75.0,4,75.0,1,0,
0,0-130,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-131,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-132,Facility,Ring3_Node10,37.5,-64.95,False,75.0,4,75.0,1,0,
0,0-133,Facility,Ring4_Node9,-101.63,-42.1,False,148.82,6,148.82,1,0,
0,0-134,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-135,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-136,Facility,Ring1_Node1,0.0,20.0,False,60.0,4,60.0,1,0,
0,0-137,Facility,Ring1_Node1,0.0,20.0,False,70.0,4,70.0,1,0,
0,0-138,Facility,Ring1_Node0,20.0,0.0,False,70.0,4,70.0,1,0,
0,0-139,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-140,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-141,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-142,Facility,Ring1_Node1,0.0,20.0,False,48.28,3,48.27999999999997,1,0,
0,0-143,Facility,Ring1_Node1,0.0,20.0,False,48.28,3,48.27999999999997,1,0,
0,0-144,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-145,Facility,Facility,0.0,0.0,False,0,1,0.0,1,0,
0,0-146,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-147,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-148,Facility,Ring2_Node1,31.82,31.82,False,45.0,3,45.0,1,0,
0,0-149,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-150,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-151,Facility,Ring1_Node1,0.0,20.0,False,88.28,5,88.27999999999997,1,0,
0,0-152,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-153,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-154,Facility,Ring1_Node3,-0.0,-20.0,False,48.28,3,48.27999999999997,1,0,
0,0-155,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-156,Facility,Ring3_Node6,-75.0,0.0,False,113.82,5,113.82,1,0,
0,0-157,Facility,Ring2_Node1,31.82,31.82,False,79.44,4,79.44,1,0,
0,0-158,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-159,Facility,Ring2_Node4,-45.0,0.0,False,45.0,3,45.0,1,0,
0,0-160,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-161,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-162,Facility,Ring2_Node3,-31.82,31.82,False,45.0,3,45.0,1,0,
0,0-163,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-164,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-165,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-166,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-167,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,45.0,1,0,
0,0-168,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-169,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-170,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-171,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-172,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-173,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-174,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-175,Facility,Ring1_Node1,0.0,20.0,False,48.28,3,48.27999999999997,1,0,
0,0-176,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-177,Facility,Ring1_Node3,-0.0,-20.0,False,60.0,4,60.0,1,0,
0,0-178,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-179,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-180,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-181,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-182,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-183,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-184,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-185,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-186,Facility,Ring1_Node3,-0.0,-20.0,False,76.56,4,76.55999999999995,1,0,
0,0-187,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-188,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-189,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-190,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-191,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-192,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-193,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-194,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,1,0,
0,0-195,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,20.0,1,0,
0,0-196,Facility,Ring3_Node10,37.5,-64.95,False,75.0,4,75.0,1,0,
0,0-197,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,1,0,
0,0-198,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,1,0,
0,0-199,Facility,Ring1_Node1,0.0,20.0,False,60.0,4,60.0,1,0,
1,0-0,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,20.0,2,0,
1,0-1,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-2,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-3,Facility,Ring2_Node7,31.82,-31.82,False,45.0,3,25.0,2,0,
1,0-4,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-5,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-6,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-7,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-8,Facility,Ring3_Node10,37.5,-64.95,False,75.0,4,30.0,2,0,
1,0-9,Facility,Ring3_Node11,64.95,-37.5,False,75.0,4,55.0,2,0,
1,0-10,Facility,Ring3_Node7,-64.95,-37.5,False,75.0,4,0,2,0,
1,0-11,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,0,2,0,
1,0-12,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,0,2,0,
1,0-13,Facility,Ring1_Node3,-0.0,-20.0,False,60.0,4,40.0,2,0,
1,0-14,Facility,Ring3_Node11,64.95,-37.5,False,278.26,10,203.26,2,0,
1,0-15,Facility,Ring2_Node2,0.0,45.0,False,45.0,3,25.0,2,0,
1,0-16,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,28.279999999999973,2,0,
1,0-17,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,0,2,0,
1,0-18,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-19,Facility,Ring2_Node2,0.0,45.0,False,45.0,3,0,2,0,
1,0-20,Facility,Ring2_Node2,0.0,45.0,False,79.44,4,59.44,2,0,
1,0-21,Facility,Ring1_Node3,-0.0,-20.0,False,48.28,3,28.279999999999973,2,0,
1,0-22,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-23,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,0,2,0,
1,0-24,Facility,Ring1_Node3,-0.0,-20.0,False,76.56,4,28.279999999999973,2,0,
1,0-25,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-26,Facility,Ring2_Node4,-45.0,0.0,False,113.88,5,34.44,2,0,
1,0-27,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,0,2,0,
1,0-28,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-29,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,20.0,2,0,
1,0-30,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-31,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-32,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-33,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,0,2,0,
1,0-34,Facility,Ring2_Node3,-31.82,31.82,False,45.0,3,25.0,2,0,
1,0-35,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-36,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,40.0,2,0,
1,0-37,Facility,Ring1_Node1,0.0,20.0,False,48.28,3,28.279999999999973,2,0,
1,0-38,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-39,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-40,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-41,Facility,Ring1_Node3,-0.0,-20.0,False,70.0,4,25.0,2,0,
1,0-42,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-43,Facility,Ring2_Node1,31.82,31.82,False,45.0,3,25.0,2,0,
1,0-44,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-45,Facility,Ring2_Node7,31.82,-31.82,False,45.0,3,25.0,2,0,
1,0-46,Facility,Ring1_Node0,20.0,0.0,False,76.56,4,56.559999999999945,2,0,
1,0-47,Facility,Ring2_Node3,-31.82,31.82,False,101.56,5,25.0,2,0,
1,0-48,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-49,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-50,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-51,Facility,Ring1_Node0,20.0,0.0,False,48.28,3,28.279999999999973,2,0,
1,0-52,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-53,Facility,Ring1_Node0,20.0,0.0,False,110.0,6,40.0,2,0,
1,0-54,Facility,Ring1_Node1,0.0,20.0,False,70.0,4,50.0,2,0,
1,0-55,Facility,Ring1_Node2,-20.0,0.0,False,144.84,7,28.279999999999973,2,0,
1,0-56,Facility,Ring1_Node1,0.0,20.0,False,104.84,5,84.83999999999992,2,0,
1,0-57,Facility,Ring2_Node6,-0.0,-45.0,False,79.44,4,0,2,0,
1,0-58,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-59,Facility,Ring1_Node3,-0.0,-20.0,False,48.28,3,28.279999999999973,2,0,
1,0-60,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-61,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-62,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-63,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-64,Facility,Ring3_Node1,64.95,37.5,False,113.82,5,38.81999999999999,2,0,
1,0-65,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-66,Facility,Ring1_Node3,-0.0,-20.0,False,70.0,4,0,2,0,
1,0-67,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-68,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,28.279999999999973,2,0,
1,0-69,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,20.0,2,0,
1,0-70,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-71,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-72,Facility,Ring3_Node4,-37.5,64.95,False,75.0,4,0,2,0,
1,0-73,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-74,Facility,Ring4_Node9,-101.63,-42.1,False,152.92000000000002,6,77.92000000000002,2,0,
1,0-75,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-76,Facility,Ring2_Node6,-0.0,-45.0,False,45.0,3,0,2,0,
1,0-77,Facility,Ring2_Node5,-31.82,-31.82,False,45.0,3,0,2,0,
1,0-78,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-79,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,0,2,0,
1,0-80,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-81,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-82,Facility,Ring1_Node3,-0.0,-20.0,False,60.0,4,0,2,0,
1,0-83,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,28.279999999999973,2,0,
1,0-84,Facility,Ring1_Node0,20.0,0.0,False,48.28,3,0,2,0,
1,0-85,Facility,Ring1_Node1,0.0,20.0,False,48.28,3,48.27999999999997,2,0,
1,0-86,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,28.279999999999973,2,0,
1,0-87,Facility,Ring1_Node3,-0.0,-20.0,False,88.28,5,28.279999999999973,2,0,
1,0-88,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-89,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-90,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-91,Facility,Ring2_Node3,-31.82,31.82,False,79.44,4,34.44,2,0,
1,0-92,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-93,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-94,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,40.0,2,0,
1,0-95,Facility,Ring1_Node2,-20.0,0.0,False,20.0,2,0,2,0,
1,0-96,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
1,0-97,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-98,Facility,Ring3_Node6,-75.0,0.0,False,143.28,7,30.0,2,0,
1,0-99,Facility,Ring5_Node19,142.66,-46.35,False,192.92000000000002,7,117.92000000000002,2,0,
1,0-100,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-101,Facility,Ring2_Node0,45.0,0.0,False,45.0,3,0,2,0,
1,0-102,Facility,Ring2_Node3,-31.82,31.82,False,73.28,4,0,2,0,
1,0-103,Facility,Ring1_Node0,20.0,0.0,False,20.0,2,0,2,0,
1,0-104,Facility,Ring1_Node2,-20.0,0.0,False,60.0,4,0,2,0,
1,0-105,Facility,Ring1_Node0,20.0,0.0,False,60.0,4,40.0,2,0,
1,0-106,Facility,Ring1_Node2,-20.0,0.0,False,48.28,3,0,2,0,
1,0-107,Facility,Ring1_Node3,-0.0,-20.0,False,20.0,2,0,2,0,
1,0-108,Facility,Ring1_Node1,0.0,20.0,False,20.0,2,0,2,0,
